,Track ID,Track Name,Track Popularity,Artist Name,Artist Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
8725,6jdrVuAbbvcEbUXy1V2HxM,Strad,52,C418,73,0.556,0.579,4,-11.454,1,0.0487,0.876,0.944,0.0528,0.646,187.978
8726,718purgMpFb2Axhuz0Hbq1,Chances,55,The Strokes,79,0.561,0.569,6,-9.682,1,0.0289,0.365,0.611,0.109,0.53,103.705
8727,3fT9dyFnGSiXYfNOLZi3Ew,Molly,48,Tyga,83,0.831,0.783,5,-6.719,1,0.0527,0.079,1.27e-06,0.35,0.771,140.046
8728,5kUmnogQinUHRh6arB5OLh,Write Me Letters,51,Hot Freaks,57,0.561,0.902,1,-3.409,1,0.103,0.0438,0.0004245,0.0965,0.754,159.937
8729,4NpGSf6NqeGfPpmSGSjGGS,The Wheels On the Bus,56,Nursery Rhymes 123,70,0.79,0.315,6,-12.676,1,0.062,0.912,5.76e-05,0.12,0.966,166.026
8730,12v5GBM74fB8WsHJPQRTIe,Nakamarra (feat. Q-Tip),53,Hiatus Kaiyote,59,0.552,0.531,8,-6.767,1,0.125,0.656,5.21e-05,0.11,0.324,91.573
8731,36Cv84a2qCZarCdtTcMJnj,Dead Voxel,53,C418,73,0.115,0.0534,10,-26.575,0,0.039,0.855,0.935,0.107,0.0387,65.458
8732,2ABGvp4kxOCN6cahYSHOg2,Miramare,56,Sons Of The East,63,0.695,0.549,8,-10.354,0,0.0356,0.254,0.000272,0.0944,0.202,105.975
8733,1vbnYODenOFCFWxYNRYw1N,Bravado,54,Lorde,79,0.603,0.529,7,-10.323,1,0.0482,0.572,0.0321,0.167,0.0394,87.967
8734,5xDrO9DEDJGUQGfyoHvgDJ,Last Christmas,59,Ariana Grande,93,0.504,0.8,2,-2.763,1,0.0391,0.125,0.0004245,0.109,0.789,205.945
8735,1Ht4NJdY8adMsW540P5vG0,Come With Me - Radio Mix,62,Nora En Pure,64,0.677,0.758,6,-6.523,0,0.027,0.00307,0.736,0.22,0.308,119.999
8736,123zFAGx0F5ScgrLrCWGDX,"Variations on a Rococo Theme, Op. 33, TH 57: Var: VI. Andante",55,Pyotr Ilyich Tchaikovsky,71,0.119,0.031,2,-31.179,1,0.0483,0.964,0.165,0.111,0.0388,88.858
8737,0C7dYeCLF6ukChtW64UNge,Girl You Know It's True,59,Milli Vanilli,53,0.772,0.822,10,-5.649,0,0.123,0.00797,0.00148,0.457,0.526,97.718
8738,4PPiV0xlKze0D4G93UWLji,White Noise,49,Disclosure,75,0.683,0.845,10,-6.17,0,0.051,0.0103,0.000108,0.345,0.874,119.966
8739,6YJdPrH3i2POzu7hdHIRrb,Santa Baby,55,Ariana Grande,93,0.748,0.778,1,-5.752,1,0.137,0.0501,0.0004245,0.284,0.777,95.989
8740,6KkyuDhrEhR5nJVKtv9mCf,High Hopes,65,Kodaline,72,0.488,0.487,4,-6.371,1,0.0305,0.577,0.0004245,0.193,0.219,77.278
8741,6MFoqu0qP9MNxj7UgYaxpD,Intro,52,C418,73,0.194,0.105,8,-18.731,1,0.0449,0.739,0.359,0.16,0.0666,134.714
8742,4EYpOdL69yWuIRc49AyeZa,Sick of It,54,Skillet,76,0.629,0.933,8,-3.051,1,0.0693,0.00389,0.0004245,0.114,0.589,127.0
8743,1j0TqbB4ajwaJqyZnEK8kO,Pretty,47,The Weeknd,99,0.571,0.685,11,-6.829,0,0.0397,0.0355,3.43e-05,0.315,0.328,126.044
8744,58ImA5yX8b5UkLy9MDXwWO,Waitin' On The Day,53,John Mayer,81,0.656,0.438,7,-8.631,1,0.0282,0.797,0.0522,0.142,0.305,119.996
8745,3BvnlPEMgrNJwWqWOvZF2L,Steal Your Heart,52,Austin Moon,55,0.72,0.933,1,-4.988,1,0.0597,0.00329,0.0004245,0.0473,0.948,128.012
8746,1zVhMuH7agsRe6XkljIY4U,human,58,Christina Perri,73,0.439,0.489,8,-6.286,1,0.0368,0.132,0.000643,0.114,0.253,143.808
8747,6rPwXyxKZPiGhkcX5lwhps,Dot Your Eyes,48,Five Finger Death Punch,77,0.499,0.994,4,-3.961,1,0.101,0.000512,0.0004245,0.0623,0.371,74.011
8748,2FfBvhOpRwbKPmb9MOVSIj,No Good,50,Knuckle Puck,53,0.276,0.952,6,-2.86,1,0.069,0.0102,0.0004245,0.207,0.557,184.109
8749,29AR5X5yKPd4DBIAiqUMDy,Southern Girl,48,Tim McGraw,73,0.731,0.772,7,-4.559,1,0.0258,0.0407,0.0004245,0.449,0.928,110.04
8750,31X64Lz1VD4OgvpDekNKNO,Rolling Stone,52,Falling In Reverse,77,0.468,0.977,10,-2.621,0,0.196,0.0357,0.0004245,0.272,0.406,174.181
8751,6ekWVvw642aQsT3AfnCiTz,Sloppy Seconds,50,Watsky,57,0.731,0.541,6,-12.138,0,0.0905,0.198,1.81e-06,0.092,0.806,118.049
8752,2fDByLUAC1YsxbhgHGBqdg,Toca Toca,55,Fly Project,58,0.903,0.643,10,-3.491,0,0.0884,0.0181,2.8e-05,0.0339,0.925,125.984
8753,4Uhty1kvytzqhwoLO2CVoi,Flight,54,Tristam,55,0.433,0.758,2,-5.736,1,0.662,0.0409,2.64e-05,0.102,0.22,87.402
8754,6PwVnlNwVKGD18lWNCh1It,Taswell,52,C418,73,0.422,0.274,2,-17.272,1,0.0348,0.452,0.92,0.0496,0.0492,128.018
8755,6xJOhSm4SvZwzy3uhWz26O,The Enemy,56,Andrew Belle,61,0.536,0.89,1,-5.222,1,0.0375,0.078,0.0202,0.131,0.273,121.974
8756,1sNSlzvQ5jPir46X5X1TeH,If You Have Ghosts,54,Ghost,78,0.508,0.782,6,-4.838,0,0.0385,0.00271,0.0004,0.0812,0.565,135.02
8757,51ejWDUN9Cgk5OTiBzTAwT,Lonely Days (with J Boog),51,Fiji,59,0.733,0.594,5,-6.609,1,0.0394,0.0845,0.0004245,0.112,0.667,84.847
8758,036GQb6SETOJJG8BxJTNxc,Chloe (You're the One I Want),49,Emblem3,44,0.71,0.925,1,-3.329,1,0.0359,0.039,0.0004245,0.127,0.93,118.024
8759,4qG3Um3jXlQnaQV1yVo3it,Better Than Words,58,One Direction,88,0.627,0.839,11,-5.589,0,0.0508,0.114,0.0004245,0.534,0.79,157.993
8760,0vdbvgggS673fhvHdrU34E,Everywhere We Go,50,SonReal,51,0.808,0.67,11,-5.52,0,0.117,0.126,0.0004245,0.087,0.36,114.049
8761,6rsbsdiGDrYvhbb1K7ziTL,Guren no Yumiya Tv Size Ver.,58,Linked Horizon,64,0.494,0.91,1,-6.016,0,0.0479,0.561,1.13e-06,0.107,0.507,90.447
8762,78iVPIyFgGjQ0g0TmDWYtQ,Tongue,59,Maribou State,66,0.569,0.521,10,-10.183,0,0.0839,0.514,0.00469,0.0962,0.143,115.055
8763,2ur9MmDyA33PsiEuSNwD3Q,Don't Stop the Rock,52,Freestyle,42,0.953,0.841,10,-5.149,1,0.0886,0.124,8.34e-05,0.302,0.499,121.037
8764,04v5JbddUidtTzt6pq026S,Party With The Devil,51,Attila,56,0.316,0.927,4,-4.056,0,0.0795,0.000126,0.107,0.0995,0.385,139.926
8765,3q8AgabNzK1mPJdI8egIcn,Inspiration Information,48,Shuggie Otis,54,0.805,0.38,7,-16.387,1,0.0571,0.0143,0.00974,0.228,0.961,89.658
8766,05Z77MHLPcBA2Wd5eDSJzl,Miss Missing You,48,Fall Out Boy,82,0.556,0.851,6,-2.981,0,0.0443,4.46e-05,1.97e-05,0.211,0.271,114.948
8767,6dg4jncA9hbthBGFVo2djw,White Lies - EP Version,51,Max Frost,51,0.695,0.878,1,-3.429,0,0.0441,0.153,0.0004245,0.0764,0.969,162.898
8768,5Wjf9NsW6QCmBiDIdVvMbP,Love Like This - Acoustic,57,Kodaline,72,0.398,0.151,4,-14.402,1,0.0342,0.961,0.0443,0.0923,0.0749,107.068
8769,3SAuHX9P3o0MIu7PDxFVur,A Dónde Quiera Que Vaya,61,Julión Álvarez y su Norteño Banda,81,0.627,0.521,3,-6.583,1,0.0308,0.37,6.67e-06,0.0686,0.699,149.958
8770,68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,87,J. Cole,89,0.69,0.521,10,-8.492,0,0.339,0.324,0.0004245,0.0534,0.494,100.028
8771,4tqcoej1zPvwePZCzuAjJd,Wet Dreamz,82,J. Cole,89,0.495,0.722,6,-8.108,0,0.357,0.0697,0.0004245,0.113,0.539,175.627
8772,6dBUzqjtbnIa1TwYbyw5CM,Lovers Rock,84,TV Girl,81,0.559,0.871,5,-5.338,0,0.0397,7.53e-06,0.00545,0.096,0.572,104.97
8773,4SqWKzw0CbA05TGszDgMlc,I Love You So,86,The Walters,73,0.575,0.648,10,-4.891,1,0.0358,0.583,0.0004245,0.115,0.466,75.977
8774,7H7NyZ3G075GqPx2evsfeb,Chamber Of Reflection,82,Mac DeMarco,83,0.538,0.557,11,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03
8775,3JvrhDOgAt6p7K8mDyZwRd,Riptide,79,Vance Joy,78,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0004245,0.151,0.51,101.654
8776,2LKOHdMsL0K9KwcPRlJK2v,After Dark,83,Mr.Kitty,73,0.585,0.595,8,-10.444,1,0.0328,0.0696,0.266,0.0837,0.039,140.037
8777,1p80LdxRV74UKvL8gnD7ky,Blank Space,75,Taylor Swift,100,0.753,0.678,5,-5.421,1,0.0644,0.085,1.64e-06,0.13,0.583,96.006
8778,1CS7Sd1u5tWkstBhpssyjP,Take Me to Church,75,Hozier,82,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0004245,0.116,0.437,128.945
8779,6sy3LkhNFjJWlaeSMNwQ62,Counting Stars,76,OneRepublic,86,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0004245,0.115,0.477,122.017
8780,4lIxdJw6W3Fg4vUIYCB0S5,Style,73,Taylor Swift,100,0.598,0.786,2,-5.572,1,0.0383,0.00253,0.0016,0.117,0.456,95.019
8781,3JEJwjqLkg2Jbau5922CAb,Her Way,78,PARTYNEXTDOOR,81,0.542,0.487,1,-9.53,1,0.0286,0.0544,0.000885,0.0872,0.119,111.307
8782,7t2bFihaDvhIrd2gn2CWJO,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",79,Ty Dolla $ign,83,0.805,0.33,1,-8.712,0,0.1,0.22,0.0004245,0.105,0.211,121.97
8783,4gbVRS8gloEluzf0GzDOFc,Maps,82,Maroon 5,88,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0004245,0.059,0.879,120.032
8784,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,81,WALK THE MOON,71,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0004245,0.257,0.619,128.038
8785,2e3Ea0o24lReQFR4FA7yXH,Love Yourz,75,J. Cole,89,0.677,0.638,8,-8.631,1,0.333,0.589,0.0004245,0.193,0.435,82.81
8786,5O2P9iiztwhomNh8xkR9lJ,Night Changes,86,One Direction,88,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0004245,0.115,0.37,120.001
8787,5BKKy9fIJL5uM9fz1SnqyP,Chicago,78,Michael Jackson,85,0.608,0.756,7,-2.675,0,0.176,0.0784,0.0004245,0.187,0.55,176.086
8788,5xTtaWoae3wi06K5WfVUUH,Shake It Off,72,Taylor Swift,100,0.647,0.785,7,-5.414,1,0.165,0.0561,0.0004245,0.148,0.943,160.015
8789,7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,84,Sam Smith,90,0.677,0.485,5,-5.795,1,0.0361,0.529,2.04e-05,0.0766,0.493,82.001
8790,5Y6nVaayzitvsD5F7nr3DV,West Coast,81,Lana Del Rey,92,0.527,0.591,6,-7.664,0,0.0396,0.194,0.0194,0.0907,0.461,123.167
8791,5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me,82,Sam Smith,90,0.418,0.42,1,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094
8792,22I3h5AOENlH4CqXJsEbFR,Collide (feat. Tyga),81,Justine Skye,74,0.418,0.31,11,-9.869,0,0.0625,0.095,0.0004245,0.216,0.131,139.614
8793,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,78,Pitbull,85,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0004245,0.694,0.724,124.022
8794,6vECYJHxYmm3Ydt3fF01pE,Stolen Dance,72,Milky Chance,75,0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016
8795,0zO8ctW0UiuOefR87OeJOZ,Collard Greens,75,ScHoolboy Q,75,0.825,0.575,11,-4.87,1,0.0633,0.025,9.94e-06,0.205,0.65,153.954
8796,1NZs6n6hl8UuMaX0UC0YTz,Brooklyn Baby,80,Lana Del Rey,92,0.404,0.664,1,-6.698,1,0.0407,0.542,0.00402,0.11,0.0949,107.747
8797,0ct6r3EGTcMLPtrXHDvVjc,The Nights,84,Avicii,84,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0004245,0.249,0.654,125.983
8798,59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,71,Taylor Swift,100,0.554,0.666,8,-7.414,1,0.0747,0.0702,0.00593,0.106,0.472,140.056
8799,5c3luoCub1Z1Gg74NdNtuq,Belong to the City,74,PARTYNEXTDOOR,81,0.582,0.482,5,-9.813,0,0.0479,0.709,0.00138,0.129,0.193,88.198
8800,5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,77,American Authors,68,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012
8801,6HfOzLLjsaXsehIFEsrxTk,Trophies,73,Young Money,66,0.746,0.687,1,-7.475,1,0.382,0.155,0.0004245,0.137,0.283,143.931
8802,7xoUc6faLbCqZO6fQEYprd,One Last Time,81,Ariana Grande,93,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026
8803,3sslYZcFKtUvIEWN9lADgr,First Love/Late Spring,76,Mitski,81,0.445,0.543,1,-8.196,1,0.0272,0.000825,0.0137,0.202,0.102,99.963
8804,2iuZJX9X9P0GKaE93xcPjk,Sugar,80,Maroon 5,88,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0004245,0.0863,0.884,120.076
8805,57V4uc2b2diZ4RPHXWecb9,Like Real People Do,70,Hozier,82,0.539,0.179,7,-14.33,1,0.0309,0.921,0.393,0.106,0.145,140.01
8806,23rdcrD0Eky4vYn2TZidxJ,Runaway,72,AURORA,77,0.459,0.276,11,-10.339,1,0.036,0.63,9.5e-05,0.104,0.128,114.169
8807,5411TEB6tlzvuF5A4oyldr,Francis Forever,75,Mitski,81,0.535,0.448,2,-9.167,1,0.0279,0.00262,1.94e-05,0.115,0.32,101.986
8808,14OxJlLdcHNpgsm4DRwDOB,Habits (Stay High),71,Tove Lo,78,0.729,0.65,5,-3.539,1,0.0313,0.0702,6.69e-05,0.0829,0.347,110.02
8809,4MRT0dDbhqFKl67WzhUbSw,Only,69,Nicki Minaj,88,0.573,0.495,8,-7.245,0,0.592,0.405,0.0004245,0.0969,0.255,179.196
8810,6QuwMgDZub0zf70EOcWtqk,Diamonds,72,Chris Travis,65,0.587,0.295,11,-14.542,1,0.0463,0.15,0.0004245,0.142,0.128,122.064
8811,1gugDOSMREb34Xo0c1PlxM,She Looks So Perfect,69,5 Seconds of Summer,80,0.494,0.951,9,-4.237,1,0.132,0.000569,0.0004245,0.327,0.441,160.025
8812,0Thqjtu54vKMP06pwZkAWp,G.O.M.D,72,J. Cole,89,0.889,0.4,4,-10.586,0,0.26,0.322,1.32e-05,0.331,0.336,128.073
8813,6YUTL4dYpB9xZO5qExPf05,Summer,79,Calvin Harris,88,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949
8814,1dgWTMoHwTUnQhOQ8SR5fV,American Kids,69,Kenny Chesney,73,0.782,0.589,1,-7.37,1,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022
8815,62ke5zFUJN6RvtXZgVH0F8,Only Love Can Hurt Like This,82,Paloma Faith,72,0.566,0.885,8,-4.528,1,0.0818,0.0958,9.97e-05,0.334,0.304,90.99
8816,0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,82,Coldplay,91,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97
8817,2bL2gyO6kBdLkNSkxXNh6x,Animals,79,Maroon 5,88,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0004245,0.593,0.328,189.868
8818,2ixsaeFioXJmMgkkbd4uj1,Budapest,78,George Ezra,78,0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0004245,0.11,0.389,127.812
8819,5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,78,Ariana Grande,93,0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0004245,0.0764,0.24,98.992
8820,7I4ibsZgwuf46g0xHuTC8s,HDMI,75,BONES,78,0.713,0.29,7,-16.365,1,0.0647,0.686,0.807,0.318,0.121,124.941
8821,60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",79,Pharrell Williams,82,0.647,0.822,5,-4.662,0,0.183,0.219,0.0004245,0.0908,0.962,160.019
8822,3kZAm2TC74lBJFPDoV40Qc,Psycho Pass,70,Xavier Wulf,72,0.973,0.446,3,-9.355,0,0.0612,0.0303,1.75e-05,0.121,0.265,115.039
8823,6rZVy6FIG7lSJQMFXHo12z,New Romantics,68,Taylor Swift,100,0.633,0.889,5,-5.87,1,0.0715,0.00463,0.000458,0.0658,0.584,121.956
8824,1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,76,Rixton,64,0.545,0.783,5,-4.261,0,0.0345,0.00489,0.0004245,0.132,0.551,174.084
8825,0puf9yIluy9W0vpMEUoAnN,Bang Bang,77,Jessie J,74,0.706,0.786,1,-3.417,0,0.091,0.26,0.0004245,0.38,0.751,150.028
8826,6I86RF3odBlcuZA9Vfjzeq,Eres Mía,76,Romeo Santos,87,0.843,0.729,6,-3.634,0,0.0374,0.401,1.2e-06,0.206,0.903,123.046
8827,4iEOVEULZRvmzYSZY2ViKN,Left Hand Free,68,alt-J,73,0.697,0.877,3,-4.465,1,0.0462,0.462,0.00943,0.083,0.802,101.99
8828,4rW9EUFaMSNVY8JhbqrB6z,Me and My Kind,68,Cody Johnson,75,0.588,0.807,2,-3.426,1,0.0283,0.0835,0.0004245,0.109,0.674,110.014
8829,1TwLKNsCnhi1HxbIi4bAW0,House Party,69,Sam Hunt,74,0.747,0.861,8,-5.251,1,0.0514,0.113,0.0004245,0.026,0.859,103.966
8830,1KuVEZR4xuQVNr1KkanAV4,The Other Woman,74,Lana Del Rey,92,0.255,0.468,7,-6.43,0,0.0317,0.822,0.248,0.339,0.175,111.67
8831,3GiJq4AQK7324mfIQbpiTf,Custer,72,Slipknot,81,0.407,0.98,7,-1.58,1,0.107,0.00174,0.000112,0.119,0.537,131.066
8832,273dCMFseLcVsoSWx59IoE,Bad Blood,67,Taylor Swift,100,0.65,0.802,7,-6.114,1,0.181,0.0871,6.54e-06,0.148,0.295,170.146
8833,5O59s7bCgTFsXDXlWecyQ1,Apparently,69,J. Cole,89,0.802,0.544,5,-9.212,1,0.0686,0.605,0.0004245,0.102,0.57,133.992
8834,13HVjjWUZFaWilh2QUJKsP,Let It Go,68,James Bay,74,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464
8835,5TgEJ62DOzBpGxZ7WRsrqb,Work Song,67,Hozier,82,0.531,0.363,10,-7.672,1,0.0608,0.749,0.0004245,0.112,0.259,121.412
8836,2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,78,One Direction,88,0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0004245,0.114,0.545,77.217
8837,1yvSMyZn27M4wEslpSvB0D,So High,68,Doja Cat,89,0.621,0.585,10,-5.632,0,0.0457,0.12,1.91e-06,0.05,0.668,132.004
8838,19gEmPjfqSZT0ulDRfjl0m,Hot N*gga,70,Bobby Shmurda,62,0.794,0.51,9,-7.314,1,0.42,0.0505,1.81e-06,0.0562,0.18,167.879
8839,2TeLIzFBe3hxkPR5FIQZut,Like I Can,77,Sam Smith,90,0.656,0.627,7,-6.627,0,0.0379,0.343,2.17e-05,0.124,0.481,99.933
8840,5SsR3wtCOafDmZgvIdRhSm,Man Of The Year,69,ScHoolboy Q,75,0.749,0.865,3,-5.228,1,0.0413,0.00536,0.0004245,0.198,0.371,111.914
8841,5PycBIeabfvX3n9ILG7Vrv,Propuesta Indecente,76,Romeo Santos,87,0.757,0.632,2,-6.83,1,0.0549,0.499,0.0004245,0.0723,0.742,122.936
8842,0T7dLau2Ccr9CbeXtOB4vU,Her Way - Sped Up,74,PARTYNEXTDOOR,81,0.459,0.521,1,-9.426,0,0.0342,0.0541,0.00396,0.104,0.122,132.163
8843,6YuFv5d7iGeNnFMu6xphZl,Sober,69,Childish Gambino,82,0.701,0.591,1,-6.646,1,0.0301,0.0979,2.53e-05,0.551,0.423,98.056
8844,4Y7XAxTANhu3lmnLAzhWJW,Fireball (feat. John Ryan),72,Pitbull,85,0.761,0.933,10,-5.38,1,0.056,0.0908,8.53e-05,0.0607,0.836,122.959
8845,2DNXgvkyv35vTWvdgjs7qn,Someone New,67,Hozier,82,0.443,0.533,7,-5.956,1,0.0473,0.429,3.66e-06,0.332,0.596,183.791
8846,12KUFSHFgT0XCoiSlvdQi4,Break Free,75,Ariana Grande,93,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956
8847,7vS3Y0IKjde7Xg85LWIEdP,Problem,74,Ariana Grande,93,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.008
8848,3IgjZRkRFAWflrCxRimOoL,RampartRange,68,BONES,78,0.847,0.407,1,-9.236,0,0.332,0.00303,9.76e-05,0.109,0.476,170.109
8849,1DMYEiuAgz1OKvANXiNFrN,Recognize (feat. Drake),69,PARTYNEXTDOOR,81,0.644,0.541,2,-5.801,1,0.0426,0.0102,0.0004245,0.102,0.165,119.513
8850,3DmW6y7wTEYHJZlLo1r6XJ,Shower,74,Becky G,81,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987
8851,6PnluwP0fjGnpIBsqTdUTq,Pretty When You Cry,74,Lana Del Rey,92,0.509,0.547,10,-6.548,0,0.0417,0.399,0.0004245,0.215,0.197,109.436
8852,1soxUgYIZb1qx1c7o1Lc7z,Drunk On A Plane,66,Dierks Bentley,72,0.423,0.73,9,-5.566,1,0.032,0.00495,1.13e-05,0.238,0.66,205.972
8853,7D49Iig0avHre9RFSUMkd2,I Lived,67,OneRepublic,86,0.599,0.854,9,-5.429,1,0.0436,0.0746,0.0004245,0.278,0.311,119.986
8854,77Ft1RJngppZlq59B6uP0z,Lose Yourself,68,Eminem,94,0.689,0.735,2,-4.545,1,0.267,0.00922,0.00072,0.365,0.059,171.403
8855,1C042FLYy7rP3MfnkOcnha,Cherry Wine - Live,66,Hozier,82,0.415,0.11,1,-14.901,1,0.0388,0.951,0.00236,0.0962,0.234,81.876
8856,3jVtllWS5CFFWLQng8sKsr,2 On (feat. ScHoolboy Q),71,Tinashe,71,0.742,0.595,9,-7.51,1,0.107,0.15,0.0004245,0.111,0.431,101.013
8857,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),78,Calvin Harris,88,0.646,0.823,2,-4.123,0,0.0394,0.213,0.0004245,0.322,0.418,128.035
8858,6wJwkMo278iWVlWl1XQ4WA,The Heart Wants What It Wants,73,Selena Gomez,88,0.616,0.789,7,-4.874,0,0.0377,0.053,0.0004245,0.142,0.621,83.066
8859,4MflGTO2ZTcSQ12bWcyRgI,"Honey, I'm Good.",69,Andy Grammer,73,0.752,0.775,9,-7.289,1,0.0546,0.0324,0.0004245,0.351,0.595,122.014
8860,1gk3FhAV07q9Jg77UxnVjX,Gooey,68,Glass Animals,80,0.487,0.369,11,-13.424,0,0.0406,0.736,3.75e-05,0.0925,0.106,183.114
8861,6jG2YzhxptolDzLHTGLt7S,Drunk in Love (feat. Jay-Z),71,Beyoncé,89,0.583,0.621,5,-6.902,0,0.0479,0.00972,0.00106,0.181,0.399,140.036
8862,11MyiSGZSYSmhhqwGUTtAq,Sad Girl,75,Lana Del Rey,92,0.345,0.587,5,-8.346,1,0.0364,0.539,0.0731,0.119,0.258,119.479
8863,2PIvq1pGrUjY007X5y1UpM,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",75,The Weeknd,99,0.659,0.381,2,-5.922,0,0.0304,0.385,0.0004245,0.0972,0.426,119.844
8864,1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,75,Nico & Vinz,64,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968
8865,2ctjDCCg1wHoQSjIJ8p6U4,Candy,70,Plan B,80,0.897,0.864,11,-3.735,0,0.147,0.252,0.0004245,0.517,0.542,95.981
8866,11qh54D0PKkBwelpDxxiEU,Girl Crush,67,Little Big Town,67,0.5,0.225,1,-10.22,1,0.0302,0.842,0.0004245,0.112,0.355,173.788
8867,3JjnGLK8IxkNLvo8Lb3KOM,18,80,One Direction,88,0.681,0.582,6,-7.76,0,0.0313,0.22,0.0004245,0.119,0.221,124.038
8868,52A8OAP8lTQKZCj4Rce92B,A Tale Of 2 Citiez,67,J. Cole,89,0.771,0.536,11,-8.534,1,0.323,0.553,1.05e-06,0.294,0.343,94.995
8869,6I0ivNW5YryeC3GQn56NAy,She Keeps Me Up,71,Nickelback,79,0.766,0.725,9,-4.991,1,0.0369,0.0107,8.23e-05,0.0237,0.741,100.008
8870,3oiMJQAWVaxSubJ7b2VUtX,Fancy,66,Iggy Azalea,72,0.912,0.716,10,-4.141,0,0.0697,0.0904,0.0004245,0.0491,0.377,94.981
8871,2tpfxAXiI52znho4WE3XFA,Talking Body,65,Tove Lo,78,0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0004245,0.0823,0.114,119.999
8872,6Xa2q0dapj03CsRzmD0Os5,Fight Night,66,Migos,80,0.874,0.706,1,-5.132,1,0.207,0.182,0.0004245,0.334,0.895,89.961
8873,7aftSOGSOpSoIlVAQVBb71,Break Up In A Small Town,66,Sam Hunt,74,0.579,0.776,8,-5.365,1,0.173,0.0749,0.0004245,0.239,0.434,136.044
8874,5yJzkdwbrQCwua2dIC3K6A,White Girl,66,Shy Glizzy,66,0.698,0.793,1,-5.332,0,0.105,0.123,0.0004245,0.0805,0.454,129.948
8875,29jtZGdgpE2lWm2mkIt6HS,Mess Is Mine,66,Vance Joy,78,0.595,0.723,7,-8.256,1,0.0349,0.047,0.0286,0.0995,0.272,108.043
8876,1iLv1ieT9BZ3qsti9yTCnG,Odio (feat. Drake),72,Romeo Santos,87,0.802,0.725,1,-5.965,0,0.0676,0.574,0.0004245,0.0821,0.598,128.04
8877,5OndtwLGA9O6XHFcGm2H7r,Out Of The Woods,64,Taylor Swift,100,0.552,0.842,7,-6.938,1,0.0373,0.00103,1.17e-05,0.337,0.343,91.991
8878,21LkHnuxPxVrOZ5gCaG7aM,Birds Dont Sing,68,TV Girl,81,0.605,0.942,7,-4.549,1,0.0655,0.016,0.0004245,0.137,0.8,106.562
8879,29gsi1zZrZxdStACmTQB0Z,Studio,66,ScHoolboy Q,75,0.709,0.589,8,-7.776,0,0.0433,0.0507,0.0004245,0.0585,0.58,133.922
8880,1almCHdsfikRPfVB9VrEdT,Little Do You Know,73,Alex & Sierra,62,0.5,0.292,1,-8.554,1,0.0323,0.746,0.0004245,0.188,0.37,145.879
